wavelength_nm,frequency_THz,power_dBm
1567.147,191.29823685972025,-0.125065032
1567.1480000000001,191.298114791966,-0.524984359
1567.1490000000001,191.2979927243676,-0.504231164
1567.1499999999999,191.297870656925,-2.24530448
1567.1509999999998,191.29774858963816,-2.61742761
1567.152,191.29762652250704,-3.63386267
1567.153,191.29750445553174,-4.57293662
1567.154,191.29738238871226,-5.13042456
1567.155,191.29726032204857,-5.9924927
1567.156,191.2971382555406,-7.17230145
1567.1570000000002,191.2970161891884,-7.63583003
1567.158,191.29689412299206,-8.53766253
1567.1589999999999,191.29677205695145,-9.18682397
1567.1599999999999,191.29664999106666,-9.67930389
1567.161,191.29652792533756,-10.070839
1567.162,191.29640585976432,-10.3726465
1567.163,191.29628379434683,-10.6504446
1567.164,191.29616172908516,-11.1842789
1567.1650000000002,191.29603966397917,-11.0879288
1567.166,191.29591759902905,-11.6522681
1567.167,191.2957955342347,-11.7253183
1567.168,191.29567346959612,-12.1919872
1567.169,191.2955514051133,-12.2837829
1567.17,191.29542934078623,-12.8979684
1567.171,191.295307276615,-12.683946
1567.172,191.2951852125995,-13.2859551
1567.173,191.29506314873979,-13.2104516
1567.174,191.29494108503584,-13.8601696
1567.175,191.2948190214877,-13.675922
1567.176,191.29469695809533,-14.231253
1567.177,191.29457489485873,-13.6968174
1567.178,191.29445283177785,-14.3567433
1567.179,191.29433076885277,-14.1280118
1567.18,191.29420870608354,-15.03918
1567.1809999999998,191.29408664347002,-14.795603
1567.182,191.2939645810123,-15.4329552
1567.183,191.2938425187103,-14.9893457
1567.184,191.29372045656413,-15.8450374
1567.185,191.2935983945737,-15.7957836
1567.1860000000001,191.29347633273903,-16.7026431
1567.1870000000001,191.29335427106014,-16.3932528
1567.188,191.29323220953705,-17.0219919
1567.1889999999999,191.29311014816975,-16.7893572
1567.1899999999998,191.2929880869582,-17.3134091
1567.191,191.29286602590238,-17.3959238
1567.192,191.29274396500233,-17.8132716
1567.193,191.2926219042581,-17.651676
1567.194,191.29249984366962,-17.9009478
1567.1950000000002,191.2923777832369,-17.7988455
1567.1960000000001,191.29225572295994,-18.2360551
1567.197,191.2921336628388,-18.4610593
1567.1979999999999,191.2920116028734,-18.7519321
1567.199,191.29188954306375,-18.7021394
1567.2,191.29176748340987,-18.9739315
1567.201,191.2916454239118,-19.038865
1567.202,191.29152336456946,-19.4358914
1567.203,191.2914013053829,-19.7888837
1567.204,191.29127924635208,-19.9377176
1567.205,191.29115718747707,-20.0423963
1567.206,191.2910351287578,-18.8918504
1567.2069999999999,191.2909130701943,-19.3833727
1567.208,191.29079101178652,-19.3470887
1567.209,191.29066895353455,-19.90242
1567.21,191.29054689543838,-19.9327057
1567.211,191.29042483749794,-20.5582303
1567.212,191.29030277971324,-20.4452692
1567.213,191.29018072208433,-20.8924521
1567.214,191.29005866461122,-21.1064133
1567.215,191.28993660729384,-21.526017
1567.2160000000001,191.28981455013218,-21.6748559
1567.217,191.2896924931263,-22.0541472
1567.218,191.28957043627625,-21.9762527
1567.219,191.2894483795819,-22.3646376
1567.22,191.28932632304333,-22.4520935
1567.221,191.28920426666053,-22.8622833
1567.222,191.2890822104335,-22.8518848
1567.223,191.28896015436223,-23.2023049
1567.224,191.2888380984467,-22.9098322
1567.2250000000001,191.28871604268687,-23.2106732
1567.226,191.28859398708286,-23.182977
1567.2269999999999,191.2884719316347,-23.5885727
1567.2279999999998,191.28834987634218,-23.5020963
1567.229,191.28822782120542,-23.8098693
1567.23,191.28810576622448,-23.6307891
1567.231,191.28798371139928,-24.1495434
1567.232,191.2878616567298,-24.1426669
1567.2330000000002,191.28773960221608,-24.5352534
1567.2340000000002,191.28761754785816,-24.5724663
1567.235,191.28749549365602,-24.8648539
1567.2359999999999,191.2873734396096,-24.8771496
1567.237,191.2872513857189,-25.3983869
1567.238,191.287129331984,-25.6839571
1567.239,191.28700727840487,-26.1277379
1567.24,191.2868852249815,-26.2090658
1567.241,191.28676317171383,-26.5480555
1567.2420000000002,191.28664111860192,-26.7858189
1567.243,191.28651906564585,-27.4287801
1567.244,191.2863970128455,-28.0623321
1567.245,191.28627496020087,-28.2387994
1567.246,191.28615290771197,-29.0010178
1567.247,191.28603085537887,-28.8359052
1567.248,191.28590880320152,-29.3762445
1567.249,191.28578675117993,-29.2331348
1567.25,191.28566469931405,-30.096539
1567.251,191.28554264760396,-29.9177275
1567.252,191.28542059604965,-30.8642926
1567.253,191.28529854465106,-30.2113792
1567.254,191.28517649340822,-30.9114523
1567.255,191.2850544423211,-30.57363
1567.256,191.28493239138976,-31.6514175
1567.257,191.28481034061417,-31.2047665
1567.2579999999998,191.28468828999436,-32.1289314
1567.259,191.28456623953028,-31.2326217
1567.26,191.28444418922194,-32.1117539
1567.261,191.28432213906936,-31.6733772
1567.262,191.28420008907253,-32.816167
1567.2630000000001,191.2840780392314,-32.2041864
1567.2640000000001,191.2839559895461,-33.1099454
1567.265,191.2838339400165,-32.1630353
1567.2659999999998,191.28371189064268,-33.1344357
1567.267,191.28358984142457,-32.7925019
1567.268,191.28346779236222,-33.9296317
1567.269,191.28334574345564,-33.315016
1567.27,191.28322369470482,-34.1062817
1567.271,191.28310164610969,-33.2889438
1567.2720000000002,191.2829795976703,-34.3974118
1567.273,191.2828575493867,-34.1981318
1567.274,191.28273550125888,-35.251233
1567.2749999999999,191.28261345328676,-34.6403853
1567.276,191.28249140547035,-35.2154824
1567.277,191.28236935780973,-34.683663
1567.278,191.28224731030488,-35.681899
1567.279,191.2821252629557,-35.6901377
1567.2800000000002,191.2820032157623,-36.6234106
1567.281,191.28188116872468,-36.9565898
1567.282,191.28175912184278,-37.180287
1567.283,191.28163707511663,-36.9585328
1567.284,191.28151502854618,-37.8216988
1567.285,191.2813929821315,-38.0518605
1567.286,191.28127093587256,-38.4877663
1567.287,191.28114888976938,-38.3334788
1567.288,191.28102684382193,-38.2205284
1567.289,191.2809047980302,-39.1304436
1567.29,191.28078275239426,-38.184701
1567.291,191.28066070691403,-39.5861481
1567.292,191.28053866158953,-39.166644
1567.2930000000001,191.28041661642078,-40.687929
1567.294,191.28029457140775,-39.2904762
1567.295,191.2801725265505,-40.3690409
1567.2959999999998,191.280050481849,-39.4528812
1567.297,191.27992843730317,-41.3356519
1567.298,191.27980639291312,-40.4730064
1567.299,191.27968434867884,-42.0724714
1567.3,191.2795623046003,-40.3768097
1567.301,191.27944026067743,-41.7394272
1567.3020000000001,191.2793182169103,-40.7579513
1567.303,191.27919617329894,-42.8682676
1567.3039999999999,191.27907412984337,-41.7421113
1567.3049999999998,191.27895208654346,-43.1822425
1567.306,191.27883004339927,-41.5388202
1567.307,191.27870800041086,-43.0365206
1567.308,191.2785859575782,-42.2741977
1567.309,191.27846391490127,-44.2714858
1567.3100000000002,191.27834187238003,-43.0031384
1567.3110000000001,191.27821983001456,-44.2771571
1567.312,191.27809778780488,-42.8533418
1567.3129999999999,191.27797574575084,-44.4542337
1567.314,191.27785370385257,-43.8548104
1567.315,191.27773166211,-45.517671
1567.316,191.27760962052324,-44.360911
1567.317,191.27748757909214,-45.8416659
1567.318,191.27736553781682,-45.0486096
1567.319,191.27724349669722,-46.3505741
1567.32,191.27712145573338,-46.1406601
1567.321,191.27699941492523,-47.2147231
1567.322,191.2768773742728,-46.4590626
1567.323,191.2767553337761,-46.9359855
1567.324,191.27663329343514,-46.4353995
1567.325,191.27651125324996,-47.3344102
1567.326,191.27638921322045,-47.4629036
1567.327,191.27626717334672,-47.953568
1567.328,191.2761451336287,-47.5973135
1567.329,191.2760230940664,-47.6091726
1567.33,191.27590105465984,-47.6072409
1567.3310000000001,191.27577901540897,-48.0647604
1567.332,191.27565697631383,-48.5146447
1567.333,191.2755349373745,-48.1090671
1567.334,191.27541289859084,-49.3763461
1567.3349999999998,191.27529085996292,-48.1115972
1567.336,191.27516882149072,-48.6543114
1567.337,191.27504678317425,-47.6048251
1567.338,191.27492474501352,-49.0663649
1567.339,191.2748027070085,-48.337726
1567.3400000000001,191.27468066915918,-49.6120776
1567.3410000000001,191.27455863146562,-48.1792747
1567.3419999999999,191.27443659392782,-49.2204958
1567.3429999999998,191.2743145565457,-48.3733208
1567.344,191.27419251931929,-49.9980525
1567.345,191.27407048224862,-49.1315181
1567.346,191.27394844533367,-50.3435381
1567.347,191.2738264085745,-48.9889815
1567.348,191.273704371971,-50.143458
1567.3490000000002,191.27358233552317,-49.4859364
1567.35,191.27346029923117,-51.0728105
1567.3509999999999,191.27333826309487,-50.1610096
1567.3519999999999,191.2732162271143,-51.2686943
1567.353,191.27309419128937,-50.1816065
1567.354,191.2729721556202,-51.6979731
1567.355,191.2728501201068,-51.7146111
1567.356,191.27272808474908,-53.2706236
1567.3570000000002,191.27260604954705,-52.2644792
1567.358,191.2724840145008,-53.213282
1567.359,191.27236197961028,-52.2710717
1567.36,191.27223994487545,-53.5667356
1567.361,191.27211791029632,-53.2897529
1567.362,191.27199587587293,-54.5920031
1567.363,191.27187384160527,-53.7362746
1567.364,191.27175180749333,-54.240083
1567.365,191.2716297735371,-53.722996
1567.366,191.2715077397366,-54.7695128
1567.367,191.27138570609182,-54.8728995
1567.368,191.27126367260274,-55.5854573
1567.369,191.27114163926936,-55.1897722
1567.3700000000001,191.27101960609167,-55.4263761
1567.371,191.2708975730698,-55.267881
1567.372,191.2707755402036,-56.0868052
1567.3729999999998,191.2706535074931,-56.0640352
1567.374,191.2705314749383,-54.9887744
1567.375,191.27040944253923,-54.970102
1567.376,191.27028741029594,-54.7758463
1567.377,191.2701653782083,-55.7258689
1567.3780000000002,191.27004334627637,-54.9605256
1567.3790000000001,191.26992131450015,-56.5695351
1567.38,191.2697992828797,-55.9469369
1567.3809999999999,191.26967725141495,-57.6826357
1567.3819999999998,191.26955522010587,-55.9769061
1567.383,191.26943318895252,-57.2568089
1567.384,191.26931115795486,-56.3769734
1567.385,191.269189127113,-58.3476664
1567.386,191.26906709642677,-57.3903058
1567.3870000000002,191.26894506589625,-58.892027
1567.388,191.2688230355215,-57.191299
1567.389,191.26870100530246,-58.4549422
1567.3899999999999,191.26857897523908,-57.5196748
1567.391,191.26845694533142,-59.3469211
1567.392,191.26833491557946,-58.4690687
1567.393,191.26821288598327,-59.5536031
1567.394,191.26809085654276,-58.2711499
1567.395,191.26796882725796,-59.3558175
1567.396,191.26784679812883,-58.7620782
1567.397,191.2677247691555,-59.9663948
1567.398,191.26760274033782,-58.9850628
1567.399,191.26748071167583,-59.6660038
1567.4,191.26735868316956,-58.8278068
1567.401,191.267236654819,-59.6380763
1567.402,191.2671146266242,-59.441517
1567.403,191.26699259858503,-60.1795586
1567.404,191.2668705707016,-59.5127308
1567.405,191.26674854297386,-59.9484314
1567.406,191.26662651540187,-59.4670401
1567.407,191.26650448798557,-59.9828484
1567.4080000000001,191.26638246072494,-59.927888
1567.409,191.26626043362003,-60.3599197
1567.41,191.26613840667088,-60.0359504
1567.4109999999998,191.2660163798774,-60.0036053
1567.412,191.2658943532396,-59.8471615
1567.413,191.26577232675749,-60.2185041
1567.414,191.26565030043116,-60.3108775
1567.415,191.2655282742605,-60.4642822
1567.416,191.26540624824548,-60.3506814
1567.4170000000001,191.2652842223862,-60.3273206
1567.4180000000001,191.26516219668264,-60.3704983
1567.4189999999999,191.26504017113484,-60.4897779
1567.4199999999998,191.26491814574268,-60.728821
1567.421,191.26479612050622,-60.5215866
1567.422,191.26467409542548,-60.949987
1567.423,191.26455207050043,-60.5232953
1567.424,191.2644300457311,-60.8906184
1567.4250000000002,191.26430802111742,-60.6667967
1567.4260000000002,191.26418599665948,-60.9990342
1567.427,191.26406397235723,-60.8614427
1567.4279999999999,191.26394194821071,-61.3511213
1567.4289999999999,191.26381992421983,-61.3026688
1567.43,191.26369790038467,-61.8717669
1567.431,191.2635758767052,-61.679683
1567.432,191.2634538531815,-62.0083435
1567.433,191.26333182981344,-62.136445
1567.434,191.26320980660108,-62.5638018
1567.435,191.26308778354442,-62.3282986
1567.436,191.2629657606435,-62.7541295
1567.437,191.26284373789824,-62.7541674
1567.438,191.26272171530866,-62.952974
1567.439,191.26259969287477,-63.0289494
1567.44,191.2624776705966,-63.3193782
1567.441,191.26235564847414,-63.2987936
1567.442,191.26223362650737,-63.5665705
1567.443,191.2621116046963,-63.5944166
1567.444,191.26198958304093,-63.6714374
1567.445,191.26186756154124,-63.9700167
1567.446,191.26174554019724,-64.0548988
1567.4470000000001,191.2616235190089,-64.1194764
1567.448,191.26150149797627,-63.9303224
1567.449,191.2613794770994,-63.8874481
1567.4499999999998,191.26125745637822,-64.2132974
1567.451,191.26113543581266,-64.1865651
1567.452,191.2610134154028,-64.3238697
1567.453,191.2608913951487,-64.3944334
1567.454,191.26076937505024,-64.6226265
1567.4550000000002,191.26064735510744,-64.8779374
1567.4560000000001,191.26052533532038,-64.8803575
1567.4569999999999,191.26040331568905,-65.0753672
1567.4579999999999,191.26028129621338,-65.2097944
1567.459,191.26015927689335,-65.2205103
1567.46,191.26003725772904,-65.2941688
1567.461,191.25991523872042,-65.6451639
1567.462,191.25979321986753,-65.6397205
1567.463,191.25967120117028,-65.7693733
1567.4640000000002,191.25954918262872,-65.895731
1567.465,191.25942716424288,-65.941768
1567.466,191.25930514601274,-65.9793025
1567.4669999999999,191.25918312793826,-66.6862066
1567.468,191.25906111001945,-66.6543135
1567.469,191.25893909225633,-66.5913447
1567.47,191.25881707464893,-66.6586976
1567.471,191.2586950571972,-66.9211374
1567.4720000000002,191.25857303990117,-66.9904377
1567.473,191.2584510227608,-67.3933288
1567.474,191.25832900577618,-66.8914305
1567.475,191.2582069889472,-67.6656043
1567.476,191.25808497227388,-67.4656123
1567.477,191.25796295575626,-67.5467695
1567.478,191.25784093939433,-67.1416526
1567.479,191.25771892318812,-67.8934372
1567.4799999999998,191.25759690713758,-67.357598
1567.481,191.25747489124268,-67.8025321
1567.482,191.2573528755035,-67.5162598
1567.483,191.25723085991999,-67.823499
1567.484,191.2571088444922,-68.1306341
1567.4850000000001,191.25698682922004,-67.970597
1567.486,191.25686481410355,-67.602007
1567.487,191.2567427991428,-67.9592752
1567.4879999999998,191.25662078433774,-67.6565422
1567.489,191.2564987696883,-68.0093891
1567.49,191.2563767551946,-68.0634183
1567.491,191.25625474085655,-67.9742639
1567.492,191.2561327266742,-68.1072879
1567.493,191.2560107126475,-68.300276
1567.4940000000001,191.25588869877646,-68.1595907
1567.4950000000001,191.25576668506116,-68.5848202
1567.4959999999999,191.25564467150156,-68.2251425
1567.4969999999998,191.2555226580976,-68.0163837
1567.498,191.2554006448493,-68.3437997
1567.499,191.25527863175668,-68.5120461
1567.5,191.25515661881977,-68.2639928
1567.501,191.25503460603852,-68.7321379
1567.5020000000002,191.25491259341294,-68.9471937
1567.503,191.25479058094305,-68.6265298
1567.504,191.25466856862886,-69.1315954
1567.5049999999999,191.2545465564703,-68.8218409
1567.506,191.25442454446744,-68.769363
1567.507,191.25430253262024,-69.034502
1567.508,191.25418052092874,-68.8407499
1567.509,191.2540585093929,-68.8853861
1567.51,191.25393649801273,-68.8781893
1567.511,191.2538144867883,-68.9986768
1567.512,191.25369247571948,-69.0243739
1567.513,191.25357046480633,-69.8900966
1567.514,191.2534484540489,-69.7143515
1567.515,191.2533264434471,-69.2579339
1567.516,191.25320443300097,-69.4482358
1567.517,191.25308242271055,-69.9309856
1567.518,191.2529604125758,-69.2540492
1567.519,191.2528384025967,-70.0217739
1567.52,191.25271639277327,-69.3950849
1567.521,191.25259438310556,-69.6237312
1567.522,191.25247237359346,-69.7733369
1567.5230000000001,191.25235036423706,-69.6704924
1567.5240000000001,191.25222835503632,-69.0686102
1567.525,191.25210634599125,-68.9459824
1567.5259999999998,191.2519843371019,-69.6400074
1567.5269999999998,191.2518623283682,-69.4375156
1567.528,191.25174031979012,-69.2653044
1567.529,191.25161831136774,-69.9403245
1567.53,191.25149630310105,-69.4872597
1567.531,191.25137429499,-68.8725697
1567.5320000000002,191.25125228703462,-69.6880104
1567.5330000000001,191.2511302792349,-69.7554454
1567.5339999999999,191.25100827159093,-69.8434992
1567.5349999999999,191.25088626410255,-70.0012684
1567.536,191.25076425676983,-69.9460598
1567.537,191.2506422495928,-69.0102542
1567.538,191.25052024257147,-69.7089518
1567.539,191.25039823570577,-69.5904783
1567.54,191.25027622899574,-69.3267995
1567.5410000000002,191.25015422244135,-69.922396
1567.542,191.2500322160427,-69.2688989
1567.543,191.24991020979968,-70.0717743
1567.5439999999999,191.2497882037123,-70.085613
1567.545,191.24966619778058,-69.6729586
1567.546,191.24954419200452,-69.5795526
1567.547,191.24942218638418,-69.5927941
1567.548,191.2493001809195,-69.5069818
1567.549,191.24917817561044,-69.4148246
1567.55,191.24905617045707,-69.7240597
1567.551,191.24893416545936,-69.045732
1567.552,191.24881216061732,-70.2877914
1567.553,191.24869015593092,-69.7384177
1567.554,191.24856815140018,-69.9285132
1567.555,191.24844614702513,-69.4343848
1567.556,191.24832414280573,-69.5507851
1567.557,191.248202138742,-69.3533659
1567.558,191.2480801348339,-69.5383261
1567.559,191.2479581310815,-69.907354
1567.56,191.24783612748476,-69.6647836
1567.561,191.24771412404365,-70.0153712
1567.5620000000001,191.24759212075818,-69.76708
1567.563,191.2474701176284,-69.7379113
1567.564,191.2473481146543,-69.6029712
1567.5649999999998,191.24722611183586,-69.3460049
1567.566,191.24710410917305,-69.582639
1567.567,191.2469821066659,-69.6129021
1567.568,191.24686010431446,-69.6245121
1567.569,191.24673810211863,-69.4992188
1567.5700000000002,191.24661610007843,-70.2014539
1567.5710000000001,191.2464940981939,-69.2720966
1567.572,191.2463720964651,-70.4954975
1567.5729999999999,191.2462500948919,-70.2171596
1567.5739999999998,191.24612809347437,-69.6533268
1567.575,191.24600609221247,-69.6875248
1567.576,191.24588409110623,-69.9059946
1567.577,191.2457620901557,-69.7776762
1567.578,191.2456400893608,-69.6893317
1567.5790000000002,191.2455180887215,-68.9669528
1567.58,191.2453960882379,-69.3888937
1567.581,191.24527408790996,-69.4587453
1567.5819999999999,191.2451520877377,-69.5878164
1567.583,191.245030087721,-70.0880297
1567.584,191.24490808786004,-69.199436
1567.585,191.2447860881547,-69.7805983
1567.586,191.24466408860502,-69.9963305
1567.587,191.244542089211,-69.1059539
1567.588,191.24442008997258,-70.0945165
1567.589,191.2442980908899,-69.5844435
1567.59,191.2441760919628,-69.5103483
1567.591,191.2440540931914,-69.9881436
1567.592,191.2439320945756,-69.1185391
1567.593,191.24381009611545,-69.7451966
1567.594,191.24368809781103,-69.7146249
1567.5949999999998,191.24356609966222,-69.7331544
1567.596,191.24344410166904,-69.0662179
1567.597,191.2433221038315,-69.0055497
1567.598,191.24320010614966,-69.8918313
1567.599,191.24307810862342,-69.8508722
1567.6000000000001,191.24295611125285,-69.1408749
1567.601,191.2428341140379,-70.0408821
1567.602,191.24271211697865,-70.114412
1567.6029999999998,191.24259012007505,-69.6998714
1567.604,191.24246812332706,-69.5966582
1567.605,191.2423461267347,-69.9334067
1567.606,191.24222413029807,-69.7456532
1567.607,191.242102134017,-69.2067105
1567.608,191.24198013789163,-69.6311128
1567.6090000000002,191.24185814192185,-69.5014635
1567.6100000000001,191.2417361461077,-69.758036
1567.6109999999999,191.24161415044932,-70.6291034
1567.6119999999999,191.24149215494649,-69.4766433
1567.613,191.2413701595993,-70.1248945
1567.614,191.24124816440778,-70.0363493
1567.615,191.24112616937194,-69.5840642
1567.616,191.2410041744917,-69.7635515
1567.6170000000002,191.24088217976708,-69.4516048
1567.618,191.24076018519816,-69.8999908
1567.619,191.24063819078486,-70.4501847
1567.62,191.2405161965272,-69.7409914
1567.6209999999999,191.24039420242522,-69.5901568
1567.622,191.2402722084788,-68.975298
1567.623,191.24015021468807,-69.0844506
1567.624,191.240028221053,-69.186797
1567.625,191.23990622757356,-69.1859354
1567.626,191.23978423424975,-69.8937273
1567.627,191.23966224108156,-69.3676983
1567.628,191.23954024806906,-69.4911669
1567.629,191.23941825521217,-69.2451258
1567.63,191.2392962625109,-69.8530937
1567.631,191.23917426996528,-69.3342026
1567.632,191.23905227757535,-69.8785877
1567.633,191.23893028534098,-69.3396978
1567.634,191.2388082932623,-69.7754455
1567.635,191.23868630133924,-70.0955026
1567.636,191.23856430957187,-69.3466808
1567.637,191.23844231796008,-69.4115506
1567.638,191.23832032650392,-69.7994947
1567.6390000000001,191.2381983352034,-70.3342727
1567.64,191.23807634405856,-70.2316639
1567.6409999999998,191.23795435306937,-69.6271898
1567.6419999999998,191.23783236223576,-69.9866585
1567.643,191.23771037155777,-69.3980474
1567.644,191.23758838103547,-69.6697415
1567.645,191.2374663906688,-69.546378
1567.646,191.23734440045774,-69.1133824
1567.6470000000002,191.2372224104023,-69.7229548
1567.6480000000001,191.23710042050251,-69.8960973
